time,pelvis_acc_x,pelvis_acc_y,pelvis_acc_z,pelvis_gyro_x,pelvis_gyro_y,pelvis_gyro_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,left_thigh_acc_x,left_thigh_acc_y,left_thigh_acc_z,left_thigh_gyro_x,left_thigh_gyro_y,left_thigh_gyro_z,left_thigh_quat_w,left_thigh_quat_x,left_thigh_quat_y,left_thigh_quat_z,right_thigh_acc_x,right_thigh_acc_y,right_thigh_acc_z,right_thigh_gyro_x,right_thigh_gyro_y,right_thigh_gyro_z,right_thigh_quat_w,right_thigh_quat_x,right_thigh_quat_y,right_thigh_quat_z,L0_a,L0_alpha,L0_d,L0_theta,L0_theta_sin,L0_theta_cos,L1_a,L1_alpha,L1_d,L1_theta,L1_theta_sin,L1_theta_cos,L2_a,L2_alpha,L2_d,L2_theta,L2_theta_sin,L2_theta_cos,L3_a,L3_alpha,L3_d,L3_theta,L3_theta_sin,L3_theta_cos,L4_a,L4_alpha,L4_d,L4_theta,L4_theta_sin,L4_theta_cos,R0_a,R0_alpha,R0_d,R0_theta,R0_theta_sin,R0_theta_cos,R1_a,R1_alpha,R1_d,R1_theta,R1_theta_sin,R1_theta_cos,R2_a,R2_alpha,R2_d,R2_theta,R2_theta_sin,R2_theta_cos,R3_a,R3_alpha,R3_d,R3_theta,R3_theta_sin,R3_theta_cos,R4_a,R4_alpha,R4_d,R4_theta,R4_theta_sin,R4_theta_cos,L_hip_x,L_hip_y,L_hip_z,R_hip_x,R_hip_y,R_hip_z,L_thigh_x,L_thigh_y,L_thigh_z,R_thigh_x,R_thigh_y,R_thigh_z,L_knee_x,L_knee_y,L_knee_z,R_knee_x,R_knee_y,R_knee_z,L_shank_x,L_shank_y,L_shank_z,R_shank_x,R_shank_y,R_shank_z,L_ankle_x,L_ankle_y,L_ankle_z,R_ankle_x,R_ankle_y,R_ankle_z,left_knee_angle,right_knee_angle,gait_phase
4.594999999999924,-0.413,-0.908,0.352,0.287,0.766,0.364,0.5172,-0.807,-0.0748,-0.2747,-0.33,-0.695,-0.334,1.354,-0.504,0.385,-0.3502,0.3778,0.4205,0.7467,-0.227,-0.771,-0.293,-1.318,-1.141,-0.462,-0.8541,0.5167,-0.0291,0.0505,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,0.324581703352643,0.3189123588117744,0.9477842092993056,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.527889252,-0.5037110481185766,0.8638722011983514,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.2744530324454751,-0.2710204810057777,0.9625735810188212,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.741691113,-0.6755357806272997,0.737327206260738,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02264971960228,0.1759927658625938,-0.0523310287111987,-0.02264971960228,-0.1759927658625938,0.0523310287111987,0.02264971960228,0.1759927658625938,-0.0523310287111987,-0.02264971960228,-0.1759927658625938,0.0523310287111987,0.4954394009883608,0.0768001840356218,-0.181291289587748,0.4528120920103605,-0.191408663757394,0.2062739265341346,0.4954394009883608,0.0768001840356218,-0.181291289587748,0.4528120920103605,-0.191408663757394,0.2062739265341346,-0.527889252,-0.741691113,0.6859649122807018
4.599999999999924,-0.395,-0.904,0.341,0.285,0.806,0.385,0.5162,-0.8069,-0.0752,-0.2767,-0.33,-0.695,-0.334,1.354,-0.504,0.385,-0.3502,0.3778,0.4205,0.7467,-0.227,-0.771,-0.293,-1.318,-1.141,-0.462,-0.8541,0.5167,-0.0291,0.0505,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,0.3216121130038359,0.3160964259497296,0.9487270679715042,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.527889252,-0.5037110481185766,0.8638722011983514,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.2759550500426159,-0.272465977200625,0.9621654178300676,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.741691113,-0.6755357806272997,0.737327206260738,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558986166664,0.1758385778822351,-0.0525828651547674,-0.0232558986166664,-0.1758385778822351,0.0525828651547674,0.0232558986166664,0.1758385778822351,-0.0525828651547674,-0.0232558986166664,-0.1758385778822351,0.0525828651547674,0.4958589279946906,0.0749568323370939,-0.1809154410600292,0.4522095766979012,-0.1927370314987049,0.2063587541922371,0.4958589279946906,0.0749568323370939,-0.1809154410600292,0.4522095766979012,-0.1927370314987049,0.2063587541922371,-0.527889252,-0.741691113,0.6877192982456141
4.604999999999924,-0.377,-0.892,0.329,0.294,0.824,0.406,0.5151,-0.8069,-0.0756,-0.2788,-0.33,-0.695,-0.334,1.354,-0.504,0.385,-0.3502,0.3778,0.4205,0.7467,-0.227,-0.771,-0.293,-1.318,-1.141,-0.462,-0.8541,0.5167,-0.0291,0.0505,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,0.3185384629521348,0.3131788824080916,0.9496941547749036,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.527889252,-0.5037110481185766,0.8638722011983514,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.2775134979718502,-0.2739651304194824,0.9617396255298188,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.741691113,-0.6755357806272997,0.737327206260738,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023887886165176,0.1756634935917885,-0.0528838908712969,-0.023887886165176,-0.1756634935917885,0.0528838908712969,0.023887886165176,0.1756634935917885,-0.0528838908712969,-0.023887886165176,-0.1756634935917885,0.0528838908712969,0.4962859802023658,0.0729900157477537,-0.1805482856626437,0.4515769582083166,-0.1940776089110922,0.2064876086710226,0.4962859802023658,0.0729900157477537,-0.1805482856626437,0.4515769582083166,-0.1940776089110922,0.2064876086710226,-0.527889252,-0.741691113,0.6894736842105263
4.609999999999924,-0.367,-0.876,0.324,0.298,0.823,0.42,0.514,-0.8068,-0.076,-0.281,-0.33,-0.695,-0.334,1.354,-0.504,0.385,-0.3502,0.3778,0.4205,0.7467,-0.227,-0.771,-0.293,-1.318,-1.141,-0.462,-0.8541,0.5167,-0.0291,0.0505,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,0.3152446642462319,0.3100490878317501,0.9507205494437888,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.527889252,-0.5037110481185766,0.8638722011983514,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.2792195064619958,-0.2756054669072011,0.9612708393636332,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.741691113,-0.6755357806272997,0.737327206260738,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024540030765594,0.1754873437693454,-0.0531693432985893,-0.024540030765594,-0.1754873437693454,0.0531693432985893,0.024540030765594,0.1754873437693454,-0.0531693432985893,-0.024540030765594,-0.1754873437693454,0.0531693432985893,0.4967215793003954,0.0709852804814191,-0.1801492786893554,0.4509193946093583,-0.1954914419860797,0.206590889623267,0.4967215793003954,0.0709852804814191,-0.1801492786893554,0.4509193946093583,-0.1954914419860797,0.206590889623267,-0.527889252,-0.741691113,0.6912280701754386
4.614999999999924,-0.358,-0.852,0.322,0.288,0.808,0.428,0.513,-0.8067,-0.0763,-0.2831,-0.33,-0.695,-0.334,1.354,-0.504,0.385,-0.3502,0.3778,0.4205,0.7467,-0.227,-0.771,-0.293,-1.318,-1.141,-0.462,-0.8541,0.5167,-0.0291,0.0505,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,0.3120197150123414,0.3069814553387823,0.9517154963948434,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.527889252,-0.5037110481185766,0.8638722011983514,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.2810005760102999,-0.2773171190827606,0.9607784424432294,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.741691113,-0.6755357806272997,0.737327206260738,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251319747455492,0.1753221243980348,-0.0534372205672138,-0.0251319747455492,-0.1753221243980348,0.0534372205672138,0.0251319747455492,0.1753221243980348,-0.0534372205672138,-0.0251319747455492,-0.1753221243980348,0.0534372205672138,0.4971096277957601,0.0691533862184286,-0.1797910652042688,0.4503183447626593,-0.1967653333031098,0.206692505863988,0.4971096277957601,0.0691533862184286,-0.1797910652042688,0.4503183447626593,-0.1967653333031098,0.206692505863988,-0.527889252,-0.741691113,0.6929824561403509
4.619999999999924,-0.349,-0.827,0.318,0.259,0.784,0.426,0.512,-0.8066,-0.0766,-0.2851,-0.33,-0.695,-0.334,1.354,-0.504,0.385,-0.3502,0.3778,0.4205,0.7467,-0.227,-0.771,-0.293,-1.318,-1.141,-0.462,-0.8541,0.5167,-0.0291,0.0505,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,0.3089652813721038,0.3040730760301694,0.9526487098786997,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.527889252,-0.5037110481185766,0.8638722011983514,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.2826577087253001,-0.2789088749742734,0.9603175721919208,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.741691113,-0.6755357806272997,0.737327206260738,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0257038953023021,0.1751575561705114,-0.0537041924123471,-0.0257038953023021,-0.1751575561705114,0.0537041924123471,0.0257038953023021,0.1751575561705114,-0.0537041924123471,-0.0257038953023021,-0.1751575561705114,0.0537041924123471,0.4974778076986819,0.0673721216284253,-0.1794486781076917,0.4497338727490191,-0.1979874082348084,0.2067980412930266,0.4974778076986819,0.0673721216284253,-0.1794486781076917,0.4497338727490191,-0.1979874082348084,0.2067980412930266,-0.527889252,-0.741691113,0.6947368421052632
4.624999999999924,-0.34,-0.799,0.314,0.225,0.756,0.418,0.511,-0.8064,-0.0768,-0.2871,-0.33,-0.695,-0.334,1.354,-0.504,0.385,-0.3502,0.3778,0.4205,0.7467,-0.227,-0.771,-0.293,-1.318,-1.141,-0.462,-0.8541,0.5167,-0.0291,0.0505,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,0.3057635091864286,0.3010213585218466,0.9536173979713573,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.527889252,-0.5037110481185766,0.8638722011983514,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.2845280046205705,-0.2807044641281652,0.9597942507738414,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.741691113,-0.6755357806272997,0.737327206260738,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026247940176058,0.1749965700511063,-0.0539652305365436,-0.026247940176058,-0.1749965700511063,0.0539652305365436,0.026247940176058,0.1749965700511063,-0.0539652305365436,-0.026247940176058,-0.1749965700511063,0.0539652305365436,0.4978218547543651,0.0656676937904926,-0.1791260866573095,0.4491744855031152,-0.1991424338644702,0.2069047428348294,0.4978218547543651,0.0656676937904926,-0.1791260866573095,0.4491744855031152,-0.1991424338644702,0.2069047428348294,-0.527889252,-0.741691113,0.6964912280701755
4.629999999999924,-0.337,-0.773,0.313,0.183,0.725,0.404,0.5102,-0.8063,-0.077,-0.289,-0.307,-0.675,-0.363,1.344,-0.428,0.407,-0.344,0.3791,0.4184,0.7501,-0.15,-0.666,-0.3,-1.302,-0.835,-0.45,-0.8565,0.514,0.0067,0.0451,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,0.2997308700912897,0.295263086339939,0.9554159878529423,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.513955116,-0.4916252253902745,0.8708068889024487,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.3397242347442088,-0.3332271004823627,0.9428465938338628,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.746484756,-0.6790624889338752,0.7340804697871552,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026748479558574,0.1748521255885778,-0.0541872034567269,-0.026748479558574,-0.1748521255885778,0.0541872034567269,0.026748479558574,0.1748521255885778,-0.0541872034567269,-0.026748479558574,-0.1748521255885778,0.0541872034567269,0.4985901100605757,0.0644833176202419,-0.1774113973184075,0.4406602595683155,-0.1915720405953319,0.2309625270456771,0.4985901100605757,0.0644833176202419,-0.1774113973184075,0.4406602595683155,-0.1915720405953319,0.2309625270456771,-0.513955116,-0.746484756,0.6982456140350878
4.634999999999923,-0.333,-0.744,0.308,0.141,0.693,0.38,0.5095,-0.806,-0.0772,-0.2909,-0.307,-0.675,-0.363,1.344,-0.428,0.407,-0.344,0.3791,0.4184,0.7501,-0.15,-0.666,-0.3,-1.302,-0.835,-0.45,-0.8565,0.514,0.0067,0.0451,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,0.2965834107200169,0.2922544957897844,0.9563405824760648,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.513955116,-0.4916252253902745,0.8708068889024487,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.3417337971334256,-0.3351211354187818,0.942175049868986,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.746484756,-0.6790624889338752,0.7340804697871552,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272435769771492,0.1747264532527442,-0.0543456902358106,-0.0272435769771492,-0.1747264532527442,0.0543456902358106,0.0272435769771492,0.1747264532527442,-0.0543456902358106,-0.0272435769771492,-0.1747264532527442,0.0543456902358106,0.4989075498866951,0.0630207078923939,-0.1770441951683145,0.4401513667908576,-0.1926455304856625,0.2310399833276427,0.4989075498866951,0.0630207078923939,-0.1770441951683145,0.4401513667908576,-0.1926455304856625,0.2310399833276427,-0.513955116,-0.746484756,0.7000000000000001
4.639999999999923,-0.332,-0.723,0.301,0.097,0.657,0.357,0.5089,-0.8058,-0.0774,-0.2926,-0.307,-0.675,-0.363,1.344,-0.428,0.407,-0.344,0.3791,0.4184,0.7501,-0.15,-0.666,-0.3,-1.302,-0.835,-0.45,-0.8565,0.514,0.0067,0.0451,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,0.2938240271061002,0.2896144759649574,0.9571433828385082,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.513955116,-0.4916252253902745,0.8708068889024487,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.3434707307016375,-0.3367571245474096,0.9415915457705428,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.746484756,-0.6790624889338752,0.7340804697871552,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0276873474734536,0.1746114307605656,-0.0544909078437165,-0.0276873474734536,-0.1746114307605656,0.0544909078437165,0.0276873474734536,0.1746114307605656,-0.0544909078437165,-0.0276873474734536,-0.1746114307605656,0.0544909078437165,0.4991882766199437,0.0617049045589561,-0.1767160695539048,0.4396929567396767,-0.1936038184546705,0.2311118025400081,0.4991882766199437,0.0617049045589561,-0.1767160695539048,0.4396929567396767,-0.1936038184546705,0.2311118025400081,-0.513955116,-0.746484756,0.7017543859649122
4.644999999999923,-0.328,-0.707,0.296,0.032,0.592,0.329,0.5084,-0.8055,-0.0774,-0.2942,-0.252,-0.733,-0.376,1.28,-0.307,0.493,-0.3197,0.3709,0.4156,0.7663,-0.219,-0.803,-0.149,-1.467,-1.522,-0.441,-0.8439,0.5314,-0.0578,0.0438,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,0.2981242078813394,0.2937276751472967,0.95588914255397,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.486854553,-0.4678482333585317,0.8838088201321035,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.229064309464472,-0.227066373438494,0.9738792851547312,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.744950294,-0.6779352713389262,0.7351216007400521,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0280454341563264,0.1745166662167331,-0.054611233602442,-0.0280454341563264,-0.1745166662167331,0.054611233602442,0.0280454341563264,0.1745166662167331,-0.054611233602442,-0.0280454341563264,-0.1745166662167331,0.054611233602442,0.4983397212605003,0.0597803273789178,-0.1797465845919641,0.4548234266123638,-0.2133730483243365,0.1784169074201432,0.4983397212605003,0.0597803273789178,-0.1797465845919641,0.4548234266123638,-0.2133730483243365,0.1784169074201432,-0.486854553,-0.744950294,0.7035087719298245
4.649999999999923,-0.323,-0.698,0.3,-0.002,0.537,0.309,0.5081,-0.8051,-0.0775,-0.2957,-0.252,-0.733,-0.376,1.28,-0.307,0.493,-0.3197,0.3709,0.4156,0.7663,-0.219,-0.803,-0.149,-1.467,-1.522,-0.441,-0.8439,0.5314,-0.0578,0.0438,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,0.2954149858815951,0.2911368844581579,0.9566814070044412,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.486854553,-0.4678482333585317,0.8838088201321035,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.2306979986535249,-0.2286570857771352,0.973507029827678,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.744950294,-0.6779352713389262,0.7351216007400521,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0283966515011521,0.1744494562900474,-0.0546444634306982,-0.0283966515011521,-0.1744494562900474,0.0546444634306982,0.0283966515011521,0.1744494562900474,-0.0546444634306982,-0.0283966515011521,-0.1744494562900474,0.0546444634306982,0.4985760838398042,0.0588350655432511,-0.1794026858368787,0.4544250597547584,-0.2143034640885616,0.178316825752722,0.4985760838398042,0.0588350655432511,-0.1794026858368787,0.4544250597547584,-0.2143034640885616,0.178316825752722,-0.486854553,-0.744950294,0.7052631578947368
4.654999999999923,-0.313,-0.691,0.302,-0.042,0.485,0.293,0.5079,-0.8048,-0.0774,-0.297,-0.252,-0.733,-0.376,1.28,-0.307,0.493,-0.3197,0.3709,0.4156,0.7663,-0.219,-0.803,-0.149,-1.467,-1.522,-0.441,-0.8439,0.5314,-0.0578,0.0438,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,0.2929285153590106,0.2887572268096429,0.957402352182824,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.486854553,-0.4678482333585317,0.8838088201321035,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.2324515911114847,-0.2303638679174112,0.9731045618833208,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.744950294,-0.6779352713389262,0.7351216007400521,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286378982602478,0.1743968467606709,-0.0546864756879683,-0.0286378982602478,-0.1743968467606709,0.0546864756879683,0.0286378982602478,0.1743968467606709,-0.0546864756879683,-0.0286378982602478,-0.1743968467606709,0.0546864756879683,0.4987353519407819,0.0581639951765436,-0.1791786772738524,0.4541508930522435,-0.2149238697672978,0.1782686078480991,0.4987353519407819,0.0581639951765436,-0.1791786772738524,0.4541508930522435,-0.2149238697672978,0.1782686078480991,-0.486854553,-0.744950294,0.7070175438596491
4.659999999999923,-0.302,-0.686,0.303,-0.084,0.431,0.281,0.5077,-0.8044,-0.0773,-0.2983,-0.252,-0.733,-0.376,1.28,-0.307,0.493,-0.3197,0.3709,0.4156,0.7663,-0.219,-0.803,-0.149,-1.467,-1.522,-0.441,-0.8439,0.5314,-0.0578,0.0438,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,0.2903838964163417,0.2863200704142776,0.9581340288696374,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.486854553,-0.4678482333585317,0.8838088201321035,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.2342457836254901,-0.2321094331158065,0.9726896787047034,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.744950294,-0.6779352713389262,0.7351216007400521,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288821724133816,0.1743488892976358,-0.0547109213719199,-0.0288821724133816,-0.1743488892976358,0.0547109213719199,0.0288821724133816,0.1743488892976358,-0.0547109213719199,-0.0288821724133816,-0.1743488892976358,0.0547109213719199,0.4988976502268002,0.0575042321051551,-0.1789396487315586,0.4538717477623553,-0.2155696382088184,0.1781997970415903,0.4988976502268002,0.0575042321051551,-0.1789396487315586,0.4538717477623553,-0.2155696382088184,0.1781997970415903,-0.486854553,-0.744950294,0.7087719298245614
4.664999999999923,-0.293,-0.681,0.306,-0.138,0.377,0.275,0.5077,-0.804,-0.0771,-0.2994,-0.252,-0.733,-0.376,1.28,-0.307,0.493,-0.3197,0.3709,0.4156,0.7663,-0.219,-0.803,-0.149,-1.467,-1.522,-0.441,-0.8439,0.5314,-0.0578,0.0438,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,0.2880870031144683,0.2841185854443802,0.9587891475215417,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.486854553,-0.4678482333585317,0.8838088201321035,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.236043861912203,-0.2338580291496428,0.9722707556037284,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.744950294,-0.6779352713389262,0.7351216007400521,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0290392481799128,0.174330520521885,-0.0546863024871312,-0.0290392481799128,-0.174330520521885,0.0546863024871312,0.0290392481799128,0.174330520521885,-0.0546863024871312,-0.0290392481799128,-0.174330520521885,0.0546863024871312,0.4990059071708678,0.0571245848232069,-0.1787592974291276,0.4536903661422964,-0.2160239536262159,0.1781114907280478,0.4990059071708678,0.0571245848232069,-0.1787592974291276,0.4536903661422964,-0.2160239536262159,0.1781114907280478,-0.486854553,-0.744950294,0.7105263157894737
4.669999999999923,-0.286,-0.679,0.307,-0.189,0.314,0.274,0.5078,-0.8036,-0.0768,-0.3004,-0.252,-0.733,-0.376,1.28,-0.307,0.493,-0.3197,0.3709,0.4156,0.7663,-0.219,-0.803,-0.149,-1.467,-1.522,-0.441,-0.8439,0.5314,-0.0578,0.0438,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,0.2858705772351426,0.2819928042327305,0.9594165197457052,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.486854553,-0.4678482333585317,0.8838088201321035,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.2379356496177743,-0.2356969394419301,0.9718266063129304,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.744950294,-0.6779352713389262,0.7351216007400521,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291380106107446,0.1743276806011153,-0.0546428047768746,-0.0291380106107446,-0.1743276806011153,0.0546428047768746,0.0291380106107446,0.1743276806011153,-0.0546428047768746,-0.0291380106107446,-0.1743276806011153,0.0546428047768746,0.4990768517889554,0.056916886447971,-0.1786274448271977,0.4535751314840159,-0.2163366659081103,0.1780254113406852,0.4990768517889554,0.056916886447971,-0.1786274448271977,0.4535751314840159,-0.2163366659081103,0.1780254113406852,-0.486854553,-0.744950294,0.712280701754386
4.6749999999999226,-0.267,-0.683,0.319,-0.221,0.277,0.272,0.508,-0.8032,-0.0764,-0.3013,-0.252,-0.733,-0.376,1.28,-0.307,0.493,-0.3197,0.3709,0.4156,0.7663,-0.219,-0.803,-0.149,-1.467,-1.522,-0.441,-0.8439,0.5314,-0.0578,0.0438,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,0.2837348888582447,0.2799431479729665,0.9600165800146296,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.486854553,-0.4678482333585317,0.8838088201321035,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.2399209488231164,-0.2376258402744384,0.971356762489389,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.744950294,-0.6779352713389262,0.7351216007400521,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291785399472733,0.1743404940515761,-0.0545802614540979,-0.0291785399472733,-0.1743404940515761,0.0545802614540979,0.0291785399472733,0.1743404940515761,-0.0545802614540979,-0.0291785399472733,-0.1743404940515761,0.0545802614540979,0.4991107826780275,0.0568812129052501,-0.1785439840290183,0.453526243051591,-0.2165081837049227,0.1779414320845614,0.4991107826780275,0.0568812129052501,-0.1785439840290183,0.453526243051591,-0.2165081837049227,0.1779414320845614,-0.486854553,-0.744950294,0.7140350877192982
